doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,question_length,num_choices,agreement,llada_advantage,llama_advantage
1871,"Q: Carson smoked their pipe but only outside in the yard. Why did Carson do this? 
  choice: Be comfortable
  choice: Make sure the house did not smell
  choice: Stay at home
A:","['Make sure the house did not smell', 'Stay at home', 'Be comfortable']",Make sure the house did not smell,"['-0.9079787470400333', '0.0']","['-2.078125', 'False']",False,False,177,3,True,False,False
1872,"Q: Kendall had two kids and didn't want to take care of them so they dropped the kids off at a fire station. How would Kendall's kids feel as a result? 
  choice: Grateful
  choice: Hurt
  choice: Wanted
A:","['Hurt', 'Wanted', 'Grateful']",Hurt,"['-0.308349609375', '0.0']","['-0.984375', 'True']",False,False,206,3,True,False,False
1873,"Q: After much discussion it was decided that Tracy had done the most research. Quinn held a meeting using Tracy's forms. Why did Quinn do this? 
  choice: Flatter Tracy
  choice: Study Tracy's research
  choice: Use the best information
A:","['Flatter Tracy', ""Study Tracy's research"", 'Use the best information']",Use the best information,"['-7.473566174507141', '0.0']","['-2.03125', 'False']",False,False,239,3,True,False,False
1874,"Q: Skylar took a gander at the dogs as he was looking at them in the store. Why did Skylar do this? 
  choice: Get a cat
  choice: Get a new dog
  choice: Take a nap
A:","['Get a new dog', 'Get a cat', 'Take a nap']",Get a new dog,"['-4.1831730008125305', '0.0']","['-1.890625', 'True']",False,False,168,3,True,False,False
1875,"Q: Taylor gave their friend a hug in front of all the others. What will Others want to do next? 
  choice: Not touch anyone
  choice: They need their friend's consent
  choice: Watch Tracy
A:","[""They need their friend's consent"", 'Not touch anyone', 'Watch Tracy']",Watch Tracy,"['-2.0293885469436646', '0.0']","['-3.265625', 'False']",False,False,191,3,True,False,False
1876,"Q: Tracy went out with their friends and Tracy decided to pay for their entire bill for everyone. How would Tracy's friends feel as a result? 
  choice: A big spender
  choice: That Tracy acted unselfishly
  choice: That Tracy won't want to pay for anything again
A:","[""That Tracy won't want to pay for anything again"", 'A big spender', 'That Tracy acted unselfishly']",That Tracy acted unselfishly,"['-11.529677271842957', '0.0']","['-2.453125', 'False']",False,False,266,3,True,False,False
1877,"Q: Jan decided to quit their job to get a better job as a banker. What will happen to Others? 
  choice: Enjoy having a better job
  choice: Think of them well
  choice: Want them to succeed
A:","['Enjoy having a better job', 'Think of them well', 'Want them to succeed']",Want them to succeed,"['-1.8266532346606255', '0.0']","['-3.0625', 'False']",False,False,193,3,True,False,False
1878,"Q: Jan wasted all their money when she went gambling. What will Jan want to do next? 
  choice: Get help for her addiction
  choice: Lose more money
  choice: Spend on credit cards
A:","['Spend on credit cards', 'Lose more money', 'Get help for her addiction']",Get help for her addiction,"['-12.618513226509094', '0.0']","['-5.1875', 'False']",False,False,183,3,True,False,False
1879,"Q: Austin was feeling generous after getting a big bonus at work, so Austin took the family out to dinner. What will happen to Austin? 
  choice: Be in trouble with the family
  choice: Pay for a fancy dinner
  choice: The others will repay the favor
A:","['Pay for a fancy dinner', 'The others will repay the favor', 'Be in trouble with the family']",Pay for a fancy dinner,"['-1.8899738937616348', '0.0']","['-2.1875', 'False']",False,False,253,3,True,False,False
1880,"Q: Remy was caught between two groups of protesters that wanted to fight. Remy prevented the people from engaging. How would you describe Remy? 
  choice: A pacifist
  choice: Accomplished
  choice: Like she did something good
A:","['Accomplished', 'A pacifist', 'Like she did something good']",A pacifist,"['-4.913064390420914', '0.0']","['-2.8125', 'False']",False,False,229,3,True,False,False
1881,"Q: Looking to get away from the crowd, Jordan ran quickly. How would Jordan feel afterwards? 
  choice: Full of energy
  choice: Would be extremely calm
  choice: Would still be anxious
A:","['Would be extremely calm', 'Would still be anxious', 'Full of energy']",Would still be anxious,"['-2.525190308690071', '0.0']","['-2.796875', 'False']",False,False,188,3,True,False,False
1882,"Q: Quinn just got a promotion.  They moved into a new and larger house. What will Quinn want to do next? 
  choice: Had more money
  choice: Throw a house warming party
  choice: Wanted more space
A:","['Throw a house warming party', 'Wanted more space', 'Had more money']",Throw a house warming party,"['-0.5285041071474552', '0.0']","['-3.5', 'False']",False,False,199,3,True,False,False
1883,"Q: Kai grabbed Carson's tools and put them away because Carson was being lazy. How would Kai feel afterwards? 
  choice: Accomplished
  choice: Irresponsible
  choice: Rude
A:","['Irresponsible', 'Rude', 'Accomplished']",Accomplished,"['-12.069837212562561', '0.0']","['-2.171875', 'False']",False,False,175,3,True,False,False
1884,"Q: Jesse used notes throughout this book to learn as much as they could. How would you describe Jesse? 
  choice: As someone that could write notes
  choice: As someone that wanted to learn
  choice: Like a person who was intelligent
A:","['As someone that could write notes', 'Like a person who was intelligent', 'As someone that wanted to learn']",As someone that wanted to learn,"['-8.454843118786812', '0.0']","['-1.8515625', 'True']",False,False,236,3,True,False,False
1885,"Q: Jesse said something mean to Riley and Riley regarded them with hurtful eyes. What will Riley want to do next? 
  choice: Get an apology
  choice: Going to apologize
  choice: Going to be remorseful
A:","['Get an apology', 'Going to apologize', 'Going to be remorseful']",Get an apology,"['-1.0391726158559322', '0.0']","['-3.1875', 'False']",False,False,204,3,True,False,False
1886,"Q: Aubrey didn't use sugar anymore in order to lose weight. What will Aubrey want to do next? 
  choice: Be healthy
  choice: Eat lots of fat
  choice: Go to the gym
A:","['Go to the gym', 'Eat lots of fat', 'Be healthy']",Be healthy,"['-5.395471513271332', '0.0']","['-3.40625', 'False']",False,False,168,3,True,False,False
1887,"Q: Kendall drank every night with their friends. How would Kendall feel afterwards? 
  choice: A person who has no goal in life
  choice: A person who indulges themselves
  choice: Hungover
A:","['A person who indulges themselves', 'Hungover', 'A person who has no goal in life']",Hungover,"['-7.895090222358704', '0.0']","['-1.84375', 'True']",False,False,192,3,True,False,False
1888,"Q: Riley wanted to show off their cooking skills, so Riley made fish in the kitchen. What will Riley want to do next? 
  choice: Catch some fish
  choice: Clean the frying pan
  choice: Serve everyone the meal they cooked
A:","['Catch some fish', 'Serve everyone the meal they cooked', 'Clean the frying pan']",Serve everyone the meal they cooked,"['-6.3243556916713715', '0.0']","['-1.46875', 'True']",False,False,224,3,True,False,False
1889,"Q: Mark offered Austin chocolate cake with sprinkles. Austin wanted ice cream instead. How would you describe Austin? 
  choice: Delighted
  choice: Frustrated
  choice: Satisfied
A:","['Satisfied', 'Frustrated', 'Delighted']",Frustrated,"['-6.503912180662155', '0.0']","['-2.6875', 'False']",False,False,182,3,True,False,False
1890,"Q: Robin changed Aubrey's clothes before she went swimming because they wanted to make sure that Aubrey doesn't wet her old clothes. How would Robin feel afterwards? 
  choice: Bad
  choice: Perfect
  choice: Terrible
A:","['Terrible', 'Perfect', 'Bad']",Perfect,"['-5.215340584516525', '0.0']","['-2.765625', 'False']",False,False,220,3,True,False,False
1891,"Q: Jordan ran quickly to the door when they heard the delivery person. What does Jordan need to do before this? 
  choice: Be expecting something
  choice: Talk to the delivery person
  choice: Tip the delivery person
A:","['Be expecting something', 'Talk to the delivery person', 'Tip the delivery person']",Be expecting something,"['-0.5641390793025494', '0.0']","['-2.203125', 'False']",False,False,220,3,True,False,False
1892,"Q: Kendall was jealous that it was their sister's birthday that day. What will happen to Others? 
  choice: Encourage Kendall to share
  choice: Give Kendall all the toys
  choice: Loved
A:","['Give Kendall all the toys', 'Loved', 'Encourage Kendall to share']",Encourage Kendall to share,"['-4.234528288245201', '0.0']","['-3.453125', 'False']",False,False,189,3,True,False,False
1893,"Q: Riley regarded Jesse with watchful eyes as he walked down her street because he looked different than her. How would you describe Riley? 
  choice: Invaded
  choice: Suspicious of others
  choice: Threatened
A:","['Suspicious of others', 'Invaded', 'Threatened']",Suspicious of others,"['-1.0296335518360138', '0.0']","['-0.78125', 'True']",False,False,213,3,True,False,False
1894,"Q: Skylar lost their character and laughed in class at a joke that was made. What does Skylar need to do before this? 
  choice: Get a new character
  choice: Of heard a joke
  choice: Think they should be laughing
A:","['Think they should be laughing', 'Get a new character', 'Of heard a joke']",Of heard a joke,"['-4.835020810365677', '0.0']","['-4.25', 'False']",False,False,217,3,True,False,False
1895,"Q: Tracy had a gift for fixing up places, so Tracy bought an old house. How would Tracy feel afterwards? 
  choice: Annoyed
  choice: Proud for buying a car
  choice: Proud of reaching a goal
A:","['Annoyed', 'Proud of reaching a goal', 'Proud for buying a car']",Proud of reaching a goal,"['-12.680474519729614', '0.0']","['-1.4921875', 'False']",False,False,194,3,True,False,False
1896,"Q: Remy and Quinn were having an affair, and then Remy's wife found out. Why did Quinn do this? 
  choice: Get Remy's husband out of the picture
  choice: Get Remy's wife out of the picture
  choice: Let everyone know about the affair
A:","[""Get Remy's wife out of the picture"", 'Let everyone know about the affair', ""Get Remy's husband out of the picture""]",Get Remy's wife out of the picture,"['-1.6175548527389765', '0.0']","['-2.71875', 'False']",False,False,237,3,True,False,False
1897,"Q: Robin was on a long road trip and had to stop by a gas station. Robin got out of the car and pumped their gas. What does Robin need to do before this? 
  choice: Have a full gas tank
  choice: Light a cigarette
  choice: Park the car
A:","['Park the car', 'Light a cigarette', 'Have a full gas tank']",Park the car,"['-4.052734792232513', '0.0']","['-2.5', 'False']",False,False,239,3,True,False,False
1898,"Q: Alex left Robin and told her to never call him again. How would Robin feel as a result? 
  choice: Distant from each other
  choice: Regretted
  choice: Upset with each other
A:","['Upset with each other', 'Distant from each other', 'Regretted']",Distant from each other,"['-4.8149746507406235', '0.0']","['-2.65625', 'False']",False,False,180,3,True,False,False
1899,"Q: Lee could not figure out how to play the videogame, but Lee spent the effort trying. What will Lee want to do next? 
  choice: Ask for help
  choice: Go to sleep
  choice: Quit playing games
A:","['Go to sleep', 'Quit playing games', 'Ask for help']",Ask for help,"['-6.992207765579224', '0.0']","['-4.21875', 'False']",False,False,196,3,True,False,False
1900,"Q: Taylor had gotten very drunk and pissed on Jesse's bonfire. What will happen to Taylor after the fact? 
  choice: Beaten up by Jesse's other friends
  choice: Taken aside so that they can sober up
  choice: Yell at taylor
A:","['Yell at taylor', 'Taken aside so that they can sober up', ""Beaten up by Jesse's other friends""]",Taken aside so that they can sober up,"['-3.3184308260679245', '0.0']","['-3.046875', 'False']",False,False,227,3,True,False,False
