doc_id,premise,hypothesis,true_label,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,premise_length,hypothesis_length,agreement,llada_advantage,llama_advantage
8520,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the garbage business gets spiced up.,contradiction,contradiction,entailment,True,False,0.5,-0.62109375,0.5,0.62109375,84,61,False,True,False
8529,"8 A stoichiometry of 1.03 is typical when the FGD process is producing gypsum by-product, while a stoichiometry of 1.05 is needed to produce waste suitable for a landfill.",A stoichiometry of 1.07 is typical when the FGD process is producing gypsum by-product,contradiction,contradiction,entailment,True,False,1.12890625,-0.12890625,1.12890625,0.12890625,171,86,False,True,False
8533,maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i've had enough kids  do i really,maybe I could volunteer to help coach sports since I've helped all my children be successful in sports,contradiction,contradiction,entailment,True,False,0.25,-0.75,0.25,0.75,254,102,False,True,False
8534,yep because it's when it's self propelled it's heavy yeah,it's very light when it's self propelled,contradiction,contradiction,entailment,True,False,0.7421875,-0.375,0.7421875,0.375,57,40,False,True,False
8538,"The Praya, the promenade in front of the ferry pier, is a good place to observe the many junks and fishing boats in the harbor.",The Praya is situated behind the ferry pier.,contradiction,contradiction,entailment,True,False,1.375,-0.37109375,1.375,0.37109375,127,44,False,True,False
8541,The bridge would work for a very short time but the stream isn't a clear defense.,The bridge would work indefinitely.,contradiction,contradiction,entailment,True,False,0.125,-0.25,0.125,0.25,81,35,False,True,False
8551,In few other modern cities are you likely to see such a variety of costumes.,Many modern cities host many different types of costumes.,contradiction,contradiction,entailment,True,False,0.125,-1.25390625,0.125,1.25390625,76,57,False,True,False
8558,"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.",Gates tore down his house because he is not from the Seattle area.,contradiction,contradiction,entailment,True,False,0.4375,-0.125,0.4375,0.125,79,66,False,True,False
8564,"The m??tro (subway) is the fastest way to move around the city, but the buses, both in the capital and the other big towns, are best for taking in the sights.",Taking the subway is a good way to experience big city life. ,contradiction,contradiction,entailment,True,False,0.125,-1.37109375,0.125,1.37109375,158,61,False,True,False
8573,And there was me.,I wasn't present.,contradiction,contradiction,entailment,True,False,0.375,-0.125,0.375,0.125,17,17,False,True,False
8592,"Hamon said the proposed bill has attracted a number of co-sponsors, and Legal Aid backers are hoping to get it passed in the upcoming legislative session.",Legal Aid backers were against the proposed bill.,contradiction,contradiction,entailment,True,False,0.125,-0.25,0.125,0.25,154,49,False,True,False
8616,"Also in Eustace Street is an information office and a cultural center for children, The Ark .","The Ark, a cultural center for kids, is located in Joyce Street.",contradiction,contradiction,entailment,True,False,0.25,0.0,0.25,0.0,93,64,False,True,False
8631,"For a second, I thought the crowd might provide me with some cover, or at least slow my pursuers down with its sheer density.",I thought I might hide in the crowd.,entailment,entailment,contradiction,True,False,0.4375,-0.875,0.4375,0.875,125,36,False,True,False
8635,and ancient coins,And really new coins.,contradiction,contradiction,entailment,True,False,0.375,-0.625,0.375,0.625,17,21,False,True,False
8636,"In this rule, cost refers to historical cost and market refers to the current replacement cost by purchase or production.",The historical cost is used in the rule.,entailment,entailment,contradiction,True,False,0.4375,-0.12109375,0.4375,0.12109375,121,40,False,True,False
8637,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",contradiction,contradiction,entailment,True,False,0.5,-1.0625,0.5,1.0625,54,49,False,True,False
8639,oh of course,Of course not,contradiction,contradiction,entailment,True,False,0.0625,-0.125,0.0625,0.125,12,13,False,True,False
8640,"At 60 cents, it's a bargain!",It is a rip off for 60 cents.,contradiction,contradiction,entailment,True,False,0.25,0.0,0.25,0.0,28,29,False,True,False
8650,oh sure sure right um-hum right,"No, no",contradiction,contradiction,entailment,True,False,0.125,-0.8125,0.125,0.8125,31,6,False,True,False
8651,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks are produced internationally.,contradiction,contradiction,entailment,True,False,0.25,-0.50390625,0.25,0.50390625,54,48,False,True,False
8656,They're both excited about it ...,They're dreading it. ,contradiction,contradiction,entailment,True,False,0.125,-0.125,0.125,0.125,33,21,False,True,False
8673,uh i don't know i i have mixed emotions about him uh sometimes i like him but at the same times i love to see somebody beat him,He is my favorite and I never want to see anyone beat him.,contradiction,contradiction,entailment,True,False,0.7421875,-0.375,0.7421875,0.375,127,58,False,True,False
8674,The following are examples of how agencies engaged employee unions.,The following are examples of how agencies can eradicate employee unions.,contradiction,contradiction,neutral,True,False,1.0078125,-0.5,1.0078125,0.5,67,73,False,True,False
8682,Perhaps we should prepare a militia.,Maybe it would be a good idea if we prepared a militia.,entailment,entailment,neutral,True,False,0.75,-0.125,0.75,0.125,36,55,False,True,False
8702,The key question may be not what Hillary knew but when she knew it.,Hillary never knew anything.,contradiction,contradiction,neutral,True,False,1.0,-0.125,1.0,0.125,67,28,False,True,False
8713,Were you in company with anyone?,Who was with you?,entailment,entailment,neutral,True,False,0.421875,-0.125,0.421875,0.125,32,17,False,True,False
8714,um-hum yeah we're still pretty much you know in winter as far as that goes here,"You know, we're still in the summer time.",contradiction,contradiction,entailment,True,False,0.25,-0.375,0.25,0.375,79,41,False,True,False
8716,yeah it's true it is in in fact i have a friend of mine that moved to North Carolina she's um an emergency room nurse she does the operating room,I have no friends who work in the medical field.,contradiction,contradiction,entailment,True,False,0.5,-0.6875,0.5,0.6875,145,48,False,True,False
8718,'Of course.',Of course not.,contradiction,contradiction,neutral,True,False,0.0625,0.0,0.0625,0.0,12,14,False,True,False
8720,"1 Lower and upper PMSD bounds were determined from the 10th and 90th percentile, respectively, of PMSD data from EPA's WET Interlaboratory Variability Study (USEPA, 2001a; USEPA, 2001b).",Lower and upper PMSD limits were determined via a random draw from a magician's hat.,contradiction,contradiction,neutral,True,False,1.375,-0.5,1.375,0.5,186,84,False,True,False
8721,The technical how-tos for these three strategies will be summarized later in this paper.,There are seven strategies discussed in the paper.,contradiction,contradiction,entailment,True,False,0.625,-0.375,0.625,0.375,88,50,False,True,False
8725,uh it's in Georgia it's yeah it's right outside of Macon and and it's just a i like the way that i like the way that idea of the south is,It's in Georgia but it's a very long distance from Macon.,contradiction,contradiction,entailment,True,False,0.7578125,-0.62890625,0.7578125,0.62890625,137,57,False,True,False
8731,"That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there. ",All evidence pointed towards the prisoner being the one to try and hide poison in the drawer.,contradiction,contradiction,entailment,True,False,0.125,-1.0,0.125,1.0,170,93,False,True,False
8734,yeah i i think my favorite restaurant is always been the one closest  you know the closest as long as it's it meets the minimum criteria you know of good food,I am not picky about what kind of food I eat I just don't want to travel far. ,entailment,entailment,contradiction,True,False,0.1875,-0.1875,0.1875,0.1875,158,78,False,True,False
8744,that's true i didn't think about that,That's not true.,contradiction,contradiction,entailment,True,False,0.125,-0.4375,0.125,0.4375,37,16,False,True,False
8754,exercise is not supposed to do that to you,Exercise is supposed to do that.,contradiction,contradiction,entailment,True,False,0.125,-0.625,0.125,0.625,42,32,False,True,False
8760,"There are no gods here now, said the voice of the monster in front of them.",The monster stood behind them in silence and spoke not a word. ,contradiction,contradiction,entailment,True,False,0.6875,0.0,0.6875,0.0,75,63,False,True,False
