doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,question_length,num_choices,agreement,llada_advantage,llama_advantage
1905,"Q: Sydney appointed a detective to investigate the string of robberies. What does Sydney need to do before this? 
  choice: Hire someone
  choice: Ignore the problem
  choice: Look into the robberies
A:","['Ignore the problem', 'Hire someone', 'Look into the robberies']",Look into the robberies,Hire someone,Hire someone,False,False,-3.53440972417593,-0.171875,3.53440972417593,0.171875,202,3,True,False,False
1906,"Q: Jordan began to eat the food not knowing that he was allergic to an ingredient. How would Jordan feel afterwards? 
  choice: Healthy
  choice: Likes to eat
  choice: Uncomfortable
A:","['Likes to eat', 'Healthy', 'Uncomfortable']",Uncomfortable,Uncomfortable,Uncomfortable,True,True,4.869947165250778,1.0234375,4.869947165250778,1.0234375,185,3,True,False,False
1907,"Q: Sasha gave Bob a haircut for free because he couldn't afford it. What will Others want to do after? 
  choice: Be charitable
  choice: Shave all of their hair
  choice: Thank Sasha
A:","['Thank Sasha', 'Be charitable', 'Shave all of their hair']",Thank Sasha,Thank Sasha,Be charitable,True,False,1.695107202976942,-1.3125,1.695107202976942,1.3125,186,3,False,True,False
1908,"Q: Robin was rushing and took their class test quickly. How would you describe Robin? 
  choice: Anxious
  choice: Finish quickly
  choice: Worried
A:","['Finish quickly', 'Worried', 'Anxious']",Anxious,Anxious,Anxious,True,True,0.9409741908311844,0.640625,0.9409741908311844,0.640625,150,3,True,False,False
1909,"Q: Jan found friends and she routinely enjoyed their company and support. What does Jan need to do before this? 
  choice: Need to be anti-social
  choice: Need to get reclusive
  choice: Need to put herself out there
A:","['Need to put herself out there', 'Need to be anti-social', 'Need to get reclusive']",Need to put herself out there,Need to put herself out there,Need to put herself out there,True,True,4.49397025257349,1.375,4.49397025257349,1.375,220,3,True,False,False
1910,"Q: Robin proposed another solution after the first one was not successful. What does Robin need to do before this? 
  choice: Avoid thinking about the problem
  choice: Choose a solution that would fail
  choice: Come up with other solutions
A:","['Choose a solution that would fail', 'Come up with other solutions', 'Avoid thinking about the problem']",Come up with other solutions,Come up with other solutions,Come up with other solutions,True,True,3.723317038267851,0.40625,3.723317038267851,0.40625,244,3,True,False,False
1911,"Q: Riley was not able to get a word in edgewise when having dinner out with her family. What will her family members do next? 
  choice: Reschedule Riley to talk at a future dinner
  choice: Take turns speaking so everyone can be heard
  choice: Yell at the family
A:","['Yell at the family', 'Reschedule Riley to talk at a future dinner', 'Take turns speaking so everyone can be heard']",Take turns speaking so everyone can be heard,Take turns speaking so everyone can be heard,Reschedule Riley to talk at a future dinner,True,False,3.6940395832061768,-1.4140625,3.6940395832061768,1.4140625,267,3,False,True,False
1912,"Q: Tracy gave a gift to my friend and told my friend that I had suggested the gift. What will happen to my friend? 
  choice: Indebted to me
  choice: Thank me for the advice I gave
  choice: Wonder where my gift is
A:","['Indebted to me', 'Wonder where my gift is', 'Thank me for the advice I gave']",Thank me for the advice I gave,Thank me for the advice I gave,Indebted to me,True,False,0.48013870418071747,-2.3203125,0.48013870418071747,2.3203125,218,3,False,True,False
1913,"Q: Aubrey understood Remy better and better the more they spent time together. What will happen to Aubrey? 
  choice: Become good friends with Aubrey
  choice: Get tired of Remy's company
  choice: Want to be romantic with Remy
A:","[""Get tired of Remy's company"", 'Want to be romantic with Remy', 'Become good friends with Aubrey']",Become good friends with Aubrey,Become good friends with Aubrey,Get tired of Remy's company,True,False,5.298534471541643,-0.125,5.298534471541643,0.125,230,3,False,True,False
1914,"Q: Alex and his cohorts, the former criminal masterminds for the Lupino family, made their escape from jail. What will Others want to do next? 
  choice: Bribe the guards
  choice: Contact the FBI
  choice: Plan the escape
A:","['Bribe the guards', 'Contact the FBI', 'Plan the escape']",Contact the FBI,Plan the escape,Bribe the guards,False,False,-2.3105945959687233,-1.0,2.3105945959687233,1.0,225,3,True,False,False
1915,"Q: Kai handed back the newspaper and had to go to the other store in town. How would Kai feel afterwards? 
  choice: On the move
  choice: Running errands
  choice: Tired
A:","['Tired', 'Running errands', 'On the move']",Tired,On the move,On the move,False,False,-9.764798142015934,-2.0546875,9.764798142015934,2.0546875,173,3,True,False,False
1916,"Q: Kai was swinging the bat without paying attention and swung through the posts. How would you describe Kai? 
  choice: Angry
  choice: Cautious
  choice: Think about that swing
A:","['Angry', 'Cautious', 'Think about that swing']",Think about that swing,Cautious,Angry,False,False,-3.058606833219528,-0.984375,3.058606833219528,0.984375,181,3,True,False,False
1917,"Q: Riley was competing in a gymnastics meet. Riley felt worse after she lost. How would you describe Riley? 
  choice: Competitive
  choice: Regretful
  choice: Upset
A:","['Competitive', 'Upset', 'Regretful']",Upset,Regretful,Upset,False,True,-3.1776697784662247,0.625,3.1776697784662247,0.625,169,3,False,False,True
1918,"Q: Jordan found out that they were very ill, but they made light of the ailment. How would Others feel as a result? 
  choice: Feeling sad
  choice: Humorous
  choice: Uncomfortable
A:","['Feeling sad', 'Humorous', 'Uncomfortable']",Uncomfortable,Humorous,Feeling sad,False,False,-5.88662314414978,-1.1171875,5.88662314414978,1.1171875,184,3,True,False,False
1919,"Q: Quinn was sick and called out on Monday, but Quinn went to work the next day. How would you describe Quinn? 
  choice: Better
  choice: Healthy
  choice: Responsible
A:","['Healthy', 'Responsible', 'Better']",Responsible,Responsible,Responsible,True,True,6.7421875,0.125,6.7421875,0.125,171,3,True,False,False
1920,"Q: Alex sets up a fund raiser for under privileged children. Alex earns about $5,000 but only gives $2,500 to charity. How would you describe Alex? 
  choice: A good person
  choice: Untrustworthy
  choice: Very honorable
A:","['A good person', 'Very honorable', 'Untrustworthy']",Untrustworthy,Untrustworthy,A good person,True,False,2.5691084377467632,-0.171875,2.5691084377467632,0.171875,224,3,False,True,False
1921,"Q: Ash was late to the movie theater and missed her date out with friends. How would you describe Ash? 
  choice: Does not care about about other people's plans
  choice: Does not have a phone to call other people
  choice: Has a habit of being on time
A:","['Has a habit of being on time', ""Does not care about about other people's plans"", 'Does not have a phone to call other people']",Does not care about about other people's plans,Does not care about about other people's plans,Does not care about about other people's plans,True,True,2.133700540289283,0.5625,2.133700540289283,0.5625,255,3,True,False,False
1922,"Q: Taylor attended Lee's father's funeral and offered support before leaving. What will Lee want to do next? 
  choice: Go out to eat next
  choice: Leave the funeral next
  choice: Take a nap next
A:","['Go out to eat next', 'Leave the funeral next', 'Take a nap next']",Leave the funeral next,Leave the funeral next,Go out to eat next,True,False,1.1458414494991302,-1.421875,1.1458414494991302,1.421875,200,3,False,True,False
1923,"Q: Riley was very suspicious of the situation and regarded Jesse with observant eyes. What will Jesse want to do next? 
  choice: Avoid Riley
  choice: Was often a trickster and Riley did not want to be tricked
  choice: Was sometimes dishonest and told Riley lies
A:","['Was often a trickster and Riley did not want to be tricked', 'Avoid Riley', 'Was sometimes dishonest and told Riley lies']",Avoid Riley,Avoid Riley,Avoid Riley,True,True,4.047272026538849,2.734375,4.047272026538849,2.734375,267,3,True,False,False
1924,"Q: Sydney wanted to celebrate the holiday with friends, so Sydney had a Christmas party. How would Sydney feel afterwards? 
  choice: Annoyed
  choice: Friendly and outgoing
  choice: Tired from being a host
A:","['Annoyed', 'Tired from being a host', 'Friendly and outgoing']",Friendly and outgoing,Friendly and outgoing,Friendly and outgoing,True,True,3.267584517598152,0.0078125,3.267584517598152,0.0078125,210,3,True,False,False
1925,"Q: Kendall grabs Jordan's hands tightly. Kendall begs Jordan not to break up with them but Jordan won't change their mind. Kendall leaves crying. How would Jordan feel as a result? 
  choice: Over
  choice: Ready to go on a date with Kendall
  choice: Sad
A:","['Sad', 'Over', 'Ready to go on a date with Kendall']",Sad,Sad,Over,True,False,5.0078125,-0.8203125,5.0078125,0.8203125,258,3,False,True,False
1926,"Q: Austin was an intern and so he worked without pay. What will Austin want to do next? 
  choice: Continue working as an intern forever
  choice: Drop the internship and live in a van
  choice: Find a job that pays them a wage
A:","['Drop the internship and live in a van', 'Continue working as an intern forever', 'Find a job that pays them a wage']",Find a job that pays them a wage,Find a job that pays them a wage,Continue working as an intern forever,True,False,7.873142432421446,-0.8125,7.873142432421446,0.8125,230,3,False,True,False
1927,"Q: Jordan was very hungry so he went to a restaurant. Once served, he began to eat. How would you describe Jordan? 
  choice: A foodie
  choice: Full
  choice: Satisfied
A:","['Full', 'A foodie', 'Satisfied']",A foodie,Satisfied,Full,False,False,-0.16321174800395966,-0.2421875,0.16321174800395966,0.2421875,172,3,True,False,False
1928,"Q: Kendall was watching a friend's dog. Kendall didn't know anything about  the dog. How would Kendall feel afterwards? 
  choice: Good with animals
  choice: Like they are confident they can do it
  choice: That they should ask their friend what  to do
A:","['Like they are confident they can do it', 'Good with animals', 'That they should ask their friend what  to do']",That they should ask their friend what  to do,That they should ask their friend what  to do,Good with animals,True,False,3.4899170100688934,-0.5546875,3.4899170100688934,0.5546875,256,3,False,True,False
1929,"Q: Kendall parallel parked so they could pass the driving test and get their license. Why did Kendall do this? 
  choice: Drive independently
  choice: Stay at home
  choice: Travel to the DMV for the test
A:","['Stay at home', 'Travel to the DMV for the test', 'Drive independently']",Drive independently,Travel to the DMV for the test,Drive independently,False,True,-2.316604509949684,0.796875,2.316604509949684,0.796875,208,3,False,False,True
1930,"Q: Bailey destroyed the enemy's bunker and won the war. What does Bailey need to do before this? 
  choice: Give the enemy counterintelligence
  choice: Spy on enemy troop movements
  choice: Win the war for his country
A:","['Spy on enemy troop movements', 'Give the enemy counterintelligence', 'Win the war for his country']",Spy on enemy troop movements,Spy on enemy troop movements,Give the enemy counterintelligence,True,False,2.3309132866561413,-0.59375,2.3309132866561413,0.59375,222,3,False,True,False
1931,"Q: Kai told Kendall the reason about the accident in the lake last month. How would you describe Kai? 
  choice: Feeling sad
  choice: Like they got something off their chest
  choice: More at ease
A:","['More at ease', 'Like they got something off their chest', 'Feeling sad']",Like they got something off their chest,Like they got something off their chest,Feeling sad,True,False,2.040071912109852,-1.5625,2.040071912109852,1.5625,200,3,False,True,False
1932,"Q: Kai improved Jan's picture and she loved how it came out. What will Jan want to do next? 
  choice: Frame the picture
  choice: Wanted to Jan to be glad
  choice: Wanted to be helpful
A:","['Wanted to be helpful', 'Wanted to Jan to be glad', 'Frame the picture']",Frame the picture,Frame the picture,Frame the picture,True,True,5.255804669111967,2.421875,5.255804669111967,2.421875,189,3,True,False,False
